File,Cleaned_file
Sound3545,1044_TSI_DIS_XX
Sound3546,1044_TSI_DIS_XX
Sound3547,1055_IEO_FEA_HI
Sound3548,1055_IEO_FEA_HI
Sound3549,1055_IEO_FEA_HI
Sound3550,1016_IEO_FEA_LO
Sound3551,1016_IEO_FEA_LO
Sound3552,1016_IEO_FEA_LO
Sound3553,1049_IWW_HAP_XX
Sound3554,1049_IWW_HAP_XX
Sound3555,1049_IWW_HAP_XX
Sound3556,1029_ITH_HAP_XX
Sound3557,1029_ITH_HAP_XX
Sound3558,1029_ITH_HAP_XX
Sound3559,1055_IEO_SAD_HI
Sound3560,1055_IEO_SAD_HI
Sound3561,1055_IEO_SAD_HI
Sound3562,1023_IEO_FEA_LO
Sound3563,1023_IEO_FEA_LO
Sound3564,1023_IEO_FEA_LO
Sound3565,1028_TIE_NEU_XX
Sound3566,1028_TIE_NEU_XX
Sound3567,1028_TIE_NEU_XX
Sound3568,1020_DFA_NEU_XX
Sound3569,1020_DFA_NEU_XX
Sound3570,1020_DFA_NEU_XX
Sound3571,1038_IOM_DIS_XX
Sound3572,1038_IOM_DIS_XX
Sound3573,1038_IOM_DIS_XX
Sound3574,1020_ITS_HAP_XX
Sound3575,1020_ITS_HAP_XX
Sound3576,1020_ITS_HAP_XX
Sound3577,1036_IWL_DIS_XX
Sound3578,1036_IWL_DIS_XX
Sound3579,1036_IWL_DIS_XX
Sound3580,1042_DFA_FEA_XX
Sound3581,1042_DFA_FEA_XX
Sound3582,1042_DFA_FEA_XX
Sound3583,1016_DFA_FEA_XX
Sound3584,1016_DFA_FEA_XX
Sound3585,1016_DFA_FEA_XX
Sound3586,1051_IEO_DIS_LO
Sound3587,1051_IEO_DIS_LO
Sound3588,1051_IEO_DIS_LO
Sound3589,1071_MTI_HAP_XX
Sound3590,1071_MTI_HAP_XX
Sound3591,1071_MTI_HAP_XX
Sound3592,1071_TIE_DIS_XX
Sound3593,1071_TIE_DIS_XX
Sound3594,1071_TIE_DIS_XX
Sound3595,1051_IEO_ANG_LO
Sound3596,1051_IEO_ANG_LO
Sound3597,1051_IEO_ANG_LO
Sound3598,1001_TAI_ANG_XX
Sound3599,1001_TAI_ANG_XX
Sound3600,1001_TAI_ANG_XX
Sound3601,1039_ITH_HAP_XX
Sound3602,1039_ITH_HAP_XX
Sound3603,1039_ITH_HAP_XX
Sound3604,1027_TSI_ANG_XX
Sound3605,1027_TSI_ANG_XX
Sound3606,1027_TSI_ANG_XX
Sound3607,1016_IWL_ANG_XX
Sound3608,1016_IWL_ANG_XX
Sound3609,1016_IWL_ANG_XX
Sound3610,1082_IWW_NEU_XX
Sound3611,1082_IWW_NEU_XX
Sound3612,1082_IWW_NEU_XX
Sound3613,1064_IEO_FEA_MD
Sound3614,1064_IEO_FEA_MD
Sound3615,1064_IEO_FEA_MD
Sound3616,1081_DFA_HAP_XX
Sound3617,1081_DFA_HAP_XX
Sound3618,1081_DFA_HAP_XX
Sound3619,1087_ITS_DIS_XX
Sound3620,1087_ITS_DIS_XX
Sound3621,1087_ITS_DIS_XX
Sound3622,1051_IOM_ANG_XX
Sound3623,1051_IOM_ANG_XX
Sound3624,1051_IOM_ANG_XX
Sound3625,1006_MTI_DIS_XX
Sound3626,1006_MTI_DIS_XX
Sound3627,1006_MTI_DIS_XX
Sound3628,1028_IEO_FEA_HI
Sound3629,1028_IEO_FEA_HI
Sound3630,1028_IEO_FEA_HI
Sound3631,1004_MTI_NEU_XX
Sound3632,1004_MTI_NEU_XX
Sound3633,1004_MTI_NEU_XX
Sound3634,1024_WSI_FEA_XX
Sound3635,1024_WSI_FEA_XX
Sound3636,1024_WSI_FEA_XX
Sound3637,1013_DFA_ANG_XX
Sound3638,1013_DFA_ANG_XX
Sound3639,1013_DFA_ANG_XX
Sound3640,1010_IWW_DIS_XX
Sound3641,1010_IWW_DIS_XX
Sound3642,1010_IWW_DIS_XX
Sound3643,1051_TAI_SAD_XX
Sound3644,1051_TAI_SAD_XX
Sound3645,1051_TAI_SAD_XX
Sound3646,1006_IWW_HAP_XX
Sound3647,1006_IWW_HAP_XX
Sound3648,1006_IWW_HAP_XX
Sound3649,1047_ITH_ANG_XX
Sound3650,1047_ITH_ANG_XX
Sound3651,1047_ITH_ANG_XX
Sound3652,1050_IWL_FEA_XX
Sound3653,1050_IWL_FEA_XX
Sound3654,1050_IWL_FEA_XX
Sound3655,1006_IEO_SAD_MD
Sound3656,1006_IEO_SAD_MD
Sound3657,1006_IEO_SAD_MD
Sound3658,1053_IEO_ANG_MD
Sound3659,1053_IEO_ANG_MD
Sound3660,1053_IEO_ANG_MD
Sound3661,1073_TSI_ANG_XX
Sound3662,1073_TSI_ANG_XX
Sound3663,1073_TSI_ANG_XX
Sound3664,1028_TIE_ANG_XX
Sound3665,1028_TIE_ANG_XX
Sound3666,1028_TIE_ANG_XX
Sound3667,1006_TSI_SAD_XX
Sound3668,1006_TSI_SAD_XX
Sound3669,1006_TSI_SAD_XX
Sound3670,1090_TSI_SAD_XX
Sound3671,1090_TSI_SAD_XX
Sound3672,1090_TSI_SAD_XX
Sound3673,1038_WSI_HAP_XX
Sound3674,1038_WSI_HAP_XX
Sound3675,1038_WSI_HAP_XX
Sound3676,1020_IWL_FEA_XX
Sound3677,1020_IWL_FEA_XX
Sound3678,1020_IWL_FEA_XX
Sound3679,1080_TIE_ANG_XX
Sound3680,1080_TIE_ANG_XX
Sound3681,1080_TIE_ANG_XX
Sound3682,1054_IEO_FEA_HI
Sound3683,1054_IEO_FEA_HI
Sound3684,1054_IEO_FEA_HI
Sound3685,1061_IEO_ANG_HI
Sound3686,1061_IEO_ANG_HI
Sound3687,1061_IEO_ANG_HI
Sound3688,1089_TAI_DIS_XX
Sound3689,1089_TAI_DIS_XX
Sound3690,1089_TAI_DIS_XX
Sound3691,1042_IEO_DIS_LO
Sound3692,1042_IEO_DIS_LO
Sound3693,1042_IEO_DIS_LO
Sound3694,1004_TIE_FEA_XX
Sound3695,1004_TIE_FEA_XX
Sound3696,1004_TIE_FEA_XX
Sound3697,1058_IEO_DIS_HI
Sound3698,1058_IEO_DIS_HI
Sound3699,1058_IEO_DIS_HI
Sound3700,1043_IWL_ANG_XX
Sound3701,1043_IWL_ANG_XX
Sound3702,1043_IWL_ANG_XX
Sound3703,1020_IWW_FEA_XX
Sound3704,1020_IWW_FEA_XX
Sound3705,1020_IWW_FEA_XX
Sound3706,1010_TSI_SAD_XX
Sound3707,1010_TSI_SAD_XX
Sound3708,1010_TSI_SAD_XX
Sound3709,1025_WSI_NEU_XX
Sound3710,1025_WSI_NEU_XX
Sound3711,1025_WSI_NEU_XX
Sound3712,1021_IWW_HAP_XX
Sound3713,1021_IWW_HAP_XX
Sound3714,1021_IWW_HAP_XX
Sound3715,1022_ITS_NEU_XX
Sound3716,1022_ITS_NEU_XX
Sound3717,1022_ITS_NEU_XX
Sound3718,1067_MTI_ANG_XX
Sound3719,1067_MTI_ANG_XX
Sound3720,1067_MTI_ANG_XX
Sound3721,1036_ITH_SAD_XX
Sound3722,1036_ITH_SAD_XX
Sound3723,1036_ITH_SAD_XX
Sound3724,1073_IEO_HAP_LO
Sound3725,1073_IEO_HAP_LO
Sound3726,1073_IEO_HAP_LO
Sound3727,1055_TSI_ANG_XX
Sound3728,1055_TSI_ANG_XX
Sound3729,1055_TSI_ANG_XX
Sound3730,1071_DFA_HAP_XX
Sound3731,1071_DFA_HAP_XX
Sound3732,1071_DFA_HAP_XX
Sound3733,1067_IEO_SAD_HI
Sound3734,1067_IEO_SAD_HI
Sound3735,1067_IEO_SAD_HI
Sound3736,1006_WSI_HAP_XX
Sound3737,1006_WSI_HAP_XX
Sound3738,1006_WSI_HAP_XX
Sound3739,1053_IEO_NEU_XX
Sound3740,1053_IEO_NEU_XX
Sound3741,1053_IEO_NEU_XX
Sound3742,1073_DFA_DIS_XX
Sound3743,1073_DFA_DIS_XX
Sound3744,1073_DFA_DIS_XX
Sound3745,1037_WSI_NEU_XX
Sound3746,1037_WSI_NEU_XX
Sound3747,1037_WSI_NEU_XX
Sound3748,1054_IWW_ANG_XX
Sound3749,1054_IWW_ANG_XX
Sound3750,1054_IWW_ANG_XX
Sound3751,1053_MTI_HAP_XX
Sound3752,1053_MTI_HAP_XX
Sound3753,1053_MTI_HAP_XX
Sound3754,1033_TSI_ANG_XX
Sound3755,1033_TSI_ANG_XX
Sound3756,1033_TSI_ANG_XX
Sound3757,1025_IOM_HAP_XX
Sound3758,1025_IOM_HAP_XX
Sound3759,1025_IOM_HAP_XX
Sound3760,1025_DFA_DIS_XX
Sound3761,1025_DFA_DIS_XX
Sound3762,1025_DFA_DIS_XX
Sound3763,1017_DFA_FEA_XX
Sound3764,1017_DFA_FEA_XX
Sound3765,1017_DFA_FEA_XX
Sound3766,1002_IWW_ANG_XX
Sound3767,1002_IWW_ANG_XX
Sound3768,1002_IWW_ANG_XX
Sound3769,1090_TAI_SAD_XX
Sound3770,1090_TAI_SAD_XX
Sound3771,1090_TAI_SAD_XX
Sound3772,1058_WSI_FEA_XX
Sound3773,1058_WSI_FEA_XX
Sound3774,1058_WSI_FEA_XX
Sound3775,1003_WSI_NEU_XX
Sound3776,1003_WSI_NEU_XX
Sound3777,1003_WSI_NEU_XX
Sound3778,1059_MTI_NEU_XX
Sound3779,1059_MTI_NEU_XX
Sound3780,1059_MTI_NEU_XX
Sound3781,1034_DFA_ANG_XX
Sound3782,1034_DFA_ANG_XX
Sound3783,1034_DFA_ANG_XX
Sound3784,1026_IWL_FEA_XX
Sound3785,1026_IWL_FEA_XX
Sound3786,1026_IWL_FEA_XX
Sound3787,1050_IEO_SAD_HI
Sound3788,1050_IEO_SAD_HI
Sound3789,1050_IEO_SAD_HI
Sound3790,1056_IEO_ANG_HI
Sound3791,1056_IEO_ANG_HI
Sound3792,1056_IEO_ANG_HI
Sound3793,1037_IWW_NEU_XX
Sound3794,1037_IWW_NEU_XX
Sound3795,1037_IWW_NEU_XX
Sound3796,1028_IOM_DIS_XX
Sound3797,1028_IOM_DIS_XX
Sound3798,1028_IOM_DIS_XX
Sound3799,1054_TSI_ANG_XX
Sound3800,1054_TSI_ANG_XX
Sound3801,1054_TSI_ANG_XX
Sound3802,1081_IEO_FEA_MD
Sound3803,1081_IEO_FEA_MD
Sound3804,1081_IEO_FEA_MD
Sound3805,1028_ITH_SAD_XX
Sound3806,1028_ITH_SAD_XX
Sound3807,1028_ITH_SAD_XX
Sound3808,1039_WSI_FEA_XX
Sound3809,1039_WSI_FEA_XX
Sound3810,1039_WSI_FEA_XX
Sound3811,1074_ITS_NEU_XX
Sound3812,1074_ITS_NEU_XX
Sound3813,1074_ITS_NEU_XX
Sound3814,1022_MTI_DIS_XX
Sound3815,1022_MTI_DIS_XX
Sound3816,1022_MTI_DIS_XX
Sound3817,1090_TIE_FEA_XX
Sound3818,1090_TIE_FEA_XX
Sound3819,1090_TIE_FEA_XX
Sound3820,1040_IWW_FEA_XX
Sound3821,1040_IWW_FEA_XX
Sound3822,1040_IWW_FEA_XX
Sound3823,1024_ITS_DIS_XX
Sound3824,1024_ITS_DIS_XX
Sound3825,1024_ITS_DIS_XX
Sound3826,1020_IWW_DIS_XX
Sound3827,1020_IWW_DIS_XX
Sound3828,1020_IWW_DIS_XX
Sound3829,1055_TIE_SAD_XX
Sound3830,1055_TIE_SAD_XX
Sound3831,1055_TIE_SAD_XX
Sound3832,1027_IOM_HAP_XX
Sound3833,1027_IOM_HAP_XX
Sound3834,1027_IOM_HAP_XX
Sound3835,1053_IEO_HAP_MD
Sound3836,1053_IEO_HAP_MD
Sound3837,1053_IEO_HAP_MD
Sound3838,1053_IWW_DIS_XX
Sound3839,1053_IWW_DIS_XX
Sound3840,1053_IWW_DIS_XX
Sound3841,1090_IEO_FEA_MD
Sound3842,1090_IEO_FEA_MD
Sound3843,1090_IEO_FEA_MD
Sound3844,1045_ITH_FEA_XX
Sound3845,1045_ITH_FEA_XX
Sound3846,1045_ITH_FEA_XX
Sound3847,1009_IWL_SAD_XX
Sound3848,1009_IWL_SAD_XX
Sound3849,1009_IWL_SAD_XX
Sound3850,1024_IWW_SAD_XX
Sound3851,1024_IWW_SAD_XX
Sound3852,1024_IWW_SAD_XX
Sound3853,1090_ITH_FEA_XX
Sound3854,1090_ITH_FEA_XX
Sound3855,1090_ITH_FEA_XX
Sound3856,1006_IEO_ANG_MD
Sound3857,1006_IEO_ANG_MD
Sound3858,1006_IEO_ANG_MD
Sound3859,1035_TAI_NEU_XX
Sound3860,1035_TAI_NEU_XX
Sound3861,1035_TAI_NEU_XX
Sound3862,1001_MTI_FEA_XX
Sound3863,1001_MTI_FEA_XX
Sound3864,1001_MTI_FEA_XX
Sound3865,1065_ITS_SAD_XX
Sound3866,1065_ITS_SAD_XX
Sound3867,1065_ITS_SAD_XX
Sound3868,1035_IEO_DIS_HI
Sound3869,1035_IEO_DIS_HI
Sound3870,1035_IEO_DIS_HI
Sound3871,1020_IOM_DIS_XX
Sound3872,1020_IOM_DIS_XX
Sound3873,1020_IOM_DIS_XX
Sound3874,1066_IEO_FEA_LO
Sound3875,1066_IEO_FEA_LO
Sound3876,1066_IEO_FEA_LO
Sound3877,1051_TSI_NEU_XX
Sound3878,1051_TSI_NEU_XX
Sound3879,1051_TSI_NEU_XX
Sound3880,1050_WSI_FEA_XX
Sound3881,1050_WSI_FEA_XX
Sound3882,1050_WSI_FEA_XX
Sound3883,1025_IEO_ANG_MD
Sound3884,1025_IEO_ANG_MD
Sound3885,1025_IEO_ANG_MD
Sound3886,1087_TIE_FEA_XX
Sound3887,1087_TIE_FEA_XX
Sound3888,1087_TIE_FEA_XX
Sound3889,1036_TIE_ANG_XX
Sound3890,1036_TIE_ANG_XX
Sound3891,1036_TIE_ANG_XX
Sound3892,1062_TAI_NEU_XX
Sound3893,1062_TAI_NEU_XX
Sound3894,1062_TAI_NEU_XX
Sound3895,1028_IEO_HAP_HI
Sound3896,1028_IEO_HAP_HI
Sound3897,1028_IEO_HAP_HI
Sound3898,1020_TSI_ANG_XX
Sound3899,1020_TSI_ANG_XX
Sound3900,1020_TSI_ANG_XX
Sound3901,1083_IOM_FEA_XX
Sound3902,1083_IOM_FEA_XX
Sound3903,1083_IOM_FEA_XX
Sound3904,1036_ITH_ANG_XX
Sound3905,1036_ITH_ANG_XX
Sound3906,1036_ITH_ANG_XX
Sound3907,1024_IWL_HAP_XX
Sound3908,1024_IWL_HAP_XX
Sound3909,1024_IWL_HAP_XX
Sound3910,1028_DFA_SAD_XX
Sound3911,1028_DFA_SAD_XX
Sound3912,1028_DFA_SAD_XX
Sound3913,1040_IEO_HAP_MD
Sound3914,1040_IEO_HAP_MD
Sound3915,1040_IEO_HAP_MD
Sound3916,1053_IWL_NEU_XX
Sound3917,1053_IWL_NEU_XX
Sound3918,1053_IWL_NEU_XX
Sound3919,1006_DFA_SAD_XX
Sound3920,1006_DFA_SAD_XX
Sound3921,1006_DFA_SAD_XX
Sound3922,1001_WSI_DIS_XX
Sound3923,1001_WSI_DIS_XX
Sound3924,1001_WSI_DIS_XX
Sound3925,1017_DFA_NEU_XX
Sound3926,1017_DFA_NEU_XX
Sound3927,1017_DFA_NEU_XX
Sound3928,1042_DFA_NEU_XX
Sound3929,1042_DFA_NEU_XX
Sound3930,1042_DFA_NEU_XX
Sound3931,1023_TSI_NEU_XX
Sound3932,1023_TSI_NEU_XX
Sound3933,1023_TSI_NEU_XX
Sound3934,1034_IEO_FEA_MD
Sound3935,1034_IEO_FEA_MD
Sound3936,1034_IEO_FEA_MD
Sound3937,1035_MTI_FEA_XX
Sound3938,1035_MTI_FEA_XX
Sound3939,1035_MTI_FEA_XX
Sound3940,1004_IEO_HAP_MD
Sound3941,1004_IEO_HAP_MD
Sound3942,1004_IEO_HAP_MD
Sound3943,1073_TIE_SAD_XX
Sound3944,1073_TIE_SAD_XX
Sound3945,1073_TIE_SAD_XX
Sound3946,1026_IOM_SAD_XX
Sound3947,1026_IOM_SAD_XX
Sound3948,1026_IOM_SAD_XX
Sound3949,1062_TAI_SAD_XX
Sound3950,1062_TAI_SAD_XX
Sound3951,1062_TAI_SAD_XX
Sound3952,1050_ITH_ANG_XX
Sound3953,1050_ITH_ANG_XX
Sound3954,1050_ITH_ANG_XX
Sound3955,1028_TAI_SAD_XX
Sound3956,1028_TAI_SAD_XX
Sound3957,1028_TAI_SAD_XX
Sound3958,1071_WSI_HAP_XX
Sound3959,1071_WSI_HAP_XX
Sound3960,1071_WSI_HAP_XX
Sound3961,1035_ITS_SAD_XX
Sound3962,1035_ITS_SAD_XX
Sound3963,1035_ITS_SAD_XX
Sound3964,1028_TIE_FEA_XX
Sound3965,1028_TIE_FEA_XX
Sound3966,1028_TIE_FEA_XX
Sound3967,1023_TIE_SAD_XX
Sound3968,1023_TIE_SAD_XX
Sound3969,1023_TIE_SAD_XX
Sound3970,1067_IEO_ANG_HI
Sound3971,1067_IEO_ANG_HI
Sound3972,1067_IEO_ANG_HI
Sound3973,1013_IEO_HAP_LO
Sound3974,1013_IEO_HAP_LO
Sound3975,1013_IEO_HAP_LO
Sound3976,1053_TAI_ANG_XX
Sound3977,1053_TAI_ANG_XX
Sound3978,1053_TAI_ANG_XX
Sound3979,1039_MTI_DIS_XX
Sound3980,1039_MTI_DIS_XX
Sound3981,1039_MTI_DIS_XX
Sound3982,1087_TSI_NEU_XX
Sound3983,1087_TSI_NEU_XX
Sound3984,1087_TSI_NEU_XX
Sound3985,1024_IEO_FEA_HI
Sound3986,1024_IEO_FEA_HI
Sound3987,1024_IEO_FEA_HI
Sound3988,1068_IEO_ANG_LO
Sound3989,1068_IEO_ANG_LO
Sound3990,1068_IEO_ANG_LO
Sound3991,1081_DFA_SAD_XX
Sound3992,1081_DFA_SAD_XX
Sound3993,1081_DFA_SAD_XX
Sound3994,1016_WSI_FEA_XX
Sound3995,1016_WSI_FEA_XX
Sound3996,1016_WSI_FEA_XX
Sound3997,1062_IEO_SAD_HI
Sound3998,1062_IEO_SAD_HI
Sound3999,1062_IEO_SAD_HI
Sound4000,1028_WSI_SAD_XX
Sound4001,1028_WSI_SAD_XX
Sound4002,1028_WSI_SAD_XX
Sound4003,1054_IWW_SAD_XX
Sound4004,1054_IWW_SAD_XX
Sound4005,1054_IWW_SAD_XX
Sound4006,1007_ITH_NEU_XX
Sound4007,1007_ITH_NEU_XX
Sound4008,1007_ITH_NEU_XX
Sound4009,1083_MTI_DIS_XX
Sound4010,1083_MTI_DIS_XX
Sound4011,1083_MTI_DIS_XX
Sound4012,1015_TAI_FEA_XX
Sound4013,1015_TAI_FEA_XX
Sound4014,1015_TAI_FEA_XX
Sound4015,1020_MTI_ANG_XX
Sound4016,1020_MTI_ANG_XX
Sound4017,1020_MTI_ANG_XX
Sound4018,1039_MTI_ANG_XX
Sound4019,1039_MTI_ANG_XX
Sound4020,1039_MTI_ANG_XX
Sound4021,1049_DFA_HAP_XX
Sound4022,1049_DFA_HAP_XX
Sound4023,1049_DFA_HAP_XX
Sound4024,1055_TSI_FEA_XX
Sound4025,1055_TSI_FEA_XX
Sound4026,1055_TSI_FEA_XX
Sound4027,1001_TSI_DIS_XX
Sound4028,1001_TSI_DIS_XX
Sound4029,1001_TSI_DIS_XX
Sound4030,1016_IWL_DIS_XX
Sound4031,1016_IWL_DIS_XX
Sound4032,1016_IWL_DIS_XX
Sound4033,1091_TSI_HAP_XX
Sound4034,1091_TSI_HAP_XX
Sound4035,1091_TSI_HAP_XX
Sound4036,1006_IWL_SAD_XX
Sound4037,1006_IWL_SAD_XX
Sound4038,1006_IWL_SAD_XX
Sound4039,1027_TAI_ANG_XX
Sound4040,1027_TAI_ANG_XX
Sound4041,1027_TAI_ANG_XX
Sound4042,1083_TAI_DIS_XX
Sound4043,1083_TAI_DIS_XX
Sound4044,1083_TAI_DIS_XX
Sound4045,1062_IOM_NEU_XX
Sound4046,1062_IOM_NEU_XX
Sound4047,1062_IOM_NEU_XX
Sound4048,1042_WSI_ANG_XX
Sound4049,1042_WSI_ANG_XX
Sound4050,1042_WSI_ANG_XX
Sound4051,1045_IEO_HAP_LO
Sound4052,1045_IEO_HAP_LO
Sound4053,1045_IEO_HAP_LO
Sound4054,1012_IEO_SAD_LO
Sound4055,1012_IEO_SAD_LO
Sound4056,1012_IEO_SAD_LO
Sound4057,1075_IOM_ANG_XX
Sound4058,1075_IOM_ANG_XX
Sound4059,1075_IOM_ANG_XX
Sound4060,1070_ITH_HAP_XX
Sound4061,1070_ITH_HAP_XX
Sound4062,1070_ITH_HAP_XX
Sound4063,1040_TIE_NEU_XX
Sound4064,1040_TIE_NEU_XX
Sound4065,1040_TIE_NEU_XX
Sound4066,1021_TSI_SAD_XX
Sound4067,1021_TSI_SAD_XX
Sound4068,1021_TSI_SAD_XX
Sound4069,1020_TSI_DIS_XX
Sound4070,1020_TSI_DIS_XX
Sound4071,1020_TSI_DIS_XX
Sound4072,1064_IEO_FEA_HI
Sound4073,1064_IEO_FEA_HI
Sound4074,1064_IEO_FEA_HI
Sound4075,1050_IWL_DIS_XX
Sound4076,1050_IWL_DIS_XX
Sound4077,1050_IWL_DIS_XX
Sound4078,1024_TAI_HAP_XX
Sound4079,1024_TAI_HAP_XX
Sound4080,1024_TAI_HAP_XX
Sound4081,1058_IEO_ANG_LO
Sound4082,1058_IEO_ANG_LO
Sound4083,1058_IEO_ANG_LO
Sound4084,1045_IWL_ANG_XX
Sound4085,1045_IWL_ANG_XX
Sound4086,1045_IWL_ANG_XX
Sound4087,1067_MTI_DIS_XX
Sound4088,1067_MTI_DIS_XX
Sound4089,1067_MTI_DIS_XX
Sound4090,1039_TSI_HAP_XX
Sound4091,1039_TSI_HAP_XX
Sound4092,1039_TSI_HAP_XX
Sound4093,1006_WSI_NEU_XX
Sound4094,1006_WSI_NEU_XX
Sound4095,1006_WSI_NEU_XX
Sound4096,1055_IWW_DIS_XX
Sound4097,1055_IWW_DIS_XX
Sound4098,1055_IWW_DIS_XX
Sound4099,1090_IEO_FEA_LO
Sound4100,1090_IEO_FEA_LO
Sound4101,1090_IEO_FEA_LO
Sound4102,1008_DFA_HAP_XX
Sound4103,1008_DFA_HAP_XX
Sound4104,1008_DFA_HAP_XX
Sound4105,1030_TIE_HAP_XX
Sound4106,1030_TIE_HAP_XX
Sound4107,1030_TIE_HAP_XX
Sound4108,1062_IEO_ANG_HI
Sound4109,1062_IEO_ANG_HI
Sound4110,1062_IEO_ANG_HI
Sound4111,1086_IOM_SAD_XX
Sound4112,1086_IOM_SAD_XX
Sound4113,1086_IOM_SAD_XX
Sound4114,1038_DFA_HAP_XX
Sound4115,1038_DFA_HAP_XX
Sound4116,1038_DFA_HAP_XX
Sound4117,1020_ITH_NEU_XX
Sound4118,1020_ITH_NEU_XX
Sound4119,1020_ITH_NEU_XX
Sound4120,1024_IOM_FEA_XX
Sound4121,1024_IOM_FEA_XX
Sound4122,1024_IOM_FEA_XX
Sound4123,1001_TIE_FEA_XX
Sound4124,1001_TIE_FEA_XX
Sound4125,1001_TIE_FEA_XX
Sound4126,1001_IOM_ANG_XX
Sound4127,1001_IOM_ANG_XX
Sound4128,1001_IOM_ANG_XX
Sound4129,1068_IOM_SAD_XX
Sound4130,1068_IOM_SAD_XX
Sound4131,1068_IOM_SAD_XX
Sound4132,1033_TSI_SAD_XX
Sound4133,1033_TSI_SAD_XX
Sound4134,1033_TSI_SAD_XX
Sound4135,1038_ITH_HAP_XX
Sound4136,1038_ITH_HAP_XX
Sound4137,1038_ITH_HAP_XX
Sound4138,1019_IEO_SAD_LO
Sound4139,1019_IEO_SAD_LO
Sound4140,1019_IEO_SAD_LO
Sound4141,1084_WSI_NEU_XX
Sound4142,1084_WSI_NEU_XX
Sound4143,1084_WSI_NEU_XX
Sound4144,1054_IEO_FEA_LO
Sound4145,1054_IEO_FEA_LO
Sound4146,1054_IEO_FEA_LO
Sound4147,1074_TSI_ANG_XX
Sound4148,1074_TSI_ANG_XX
Sound4149,1074_TSI_ANG_XX
Sound4150,1055_ITS_SAD_XX
Sound4151,1055_ITS_SAD_XX
Sound4152,1055_ITS_SAD_XX
Sound4153,1064_WSI_FEA_XX
Sound4154,1064_WSI_FEA_XX
Sound4155,1064_WSI_FEA_XX
Sound4156,1037_IWW_SAD_XX
Sound4157,1037_IWW_SAD_XX
Sound4158,1037_IWW_SAD_XX
Sound4159,1065_IEO_FEA_MD
Sound4160,1065_IEO_FEA_MD
Sound4161,1065_IEO_FEA_MD
Sound4162,1064_IWW_DIS_XX
Sound4163,1064_IWW_DIS_XX
Sound4164,1064_IWW_DIS_XX
Sound4165,1028_TIE_HAP_XX
Sound4166,1028_TIE_HAP_XX
Sound4167,1028_TIE_HAP_XX
Sound4168,1007_IWW_NEU_XX
Sound4169,1007_IWW_NEU_XX
Sound4170,1007_IWW_NEU_XX
Sound4171,1020_TIE_HAP_XX
Sound4172,1020_TIE_HAP_XX
Sound4173,1020_TIE_HAP_XX
Sound4174,1028_ITH_FEA_XX
Sound4175,1028_ITH_FEA_XX
Sound4176,1028_ITH_FEA_XX
Sound4177,1040_MTI_NEU_XX
Sound4178,1040_MTI_NEU_XX
Sound4179,1040_MTI_NEU_XX
Sound4180,1016_IEO_FEA_HI
Sound4181,1016_IEO_FEA_HI
Sound4182,1016_IEO_FEA_HI
Sound4183,1055_WSI_NEU_XX
Sound4184,1055_WSI_NEU_XX
Sound4185,1055_WSI_NEU_XX
Sound4186,1024_IWW_DIS_XX
Sound4187,1024_IWW_DIS_XX
Sound4188,1024_IWW_DIS_XX
Sound4189,1040_DFA_HAP_XX
Sound4190,1040_DFA_HAP_XX
Sound4191,1040_DFA_HAP_XX
Sound4192,1073_TAI_SAD_XX
Sound4193,1073_TAI_SAD_XX
Sound4194,1073_TAI_SAD_XX
Sound4195,1031_IWL_DIS_XX
Sound4196,1031_IWL_DIS_XX
Sound4197,1031_IWL_DIS_XX
Sound4198,1052_ITH_ANG_XX
Sound4199,1052_ITH_ANG_XX
Sound4200,1052_ITH_ANG_XX
Sound4201,1006_IEO_FEA_MD
Sound4202,1006_IEO_FEA_MD
Sound4203,1006_IEO_FEA_MD
Sound4204,1006_ITH_FEA_XX
Sound4205,1006_ITH_FEA_XX
Sound4206,1006_ITH_FEA_XX
Sound4207,1004_ITH_NEU_XX
Sound4208,1004_ITH_NEU_XX
Sound4209,1004_ITH_NEU_XX
Sound4210,1018_DFA_SAD_XX
Sound4211,1018_DFA_SAD_XX
Sound4212,1018_DFA_SAD_XX
Sound4213,1090_ITS_FEA_XX
Sound4214,1090_ITS_FEA_XX
Sound4215,1090_ITS_FEA_XX
Sound4216,1065_IEO_FEA_LO
Sound4217,1065_IEO_FEA_LO
Sound4218,1065_IEO_FEA_LO
Sound4219,1077_IWW_ANG_XX
Sound4220,1077_IWW_ANG_XX
Sound4221,1077_IWW_ANG_XX
Sound4222,1056_WSI_HAP_XX
Sound4223,1056_WSI_HAP_XX
Sound4224,1056_WSI_HAP_XX
Sound4225,1037_IOM_HAP_XX
Sound4226,1037_IOM_HAP_XX
Sound4227,1037_IOM_HAP_XX
Sound4228,1078_TAI_FEA_XX
Sound4229,1078_TAI_FEA_XX
Sound4230,1078_TAI_FEA_XX
Sound4231,1002_TIE_DIS_XX
Sound4232,1002_TIE_DIS_XX
Sound4233,1002_TIE_DIS_XX
Sound4234,1085_MTI_SAD_XX
Sound4235,1085_MTI_SAD_XX
Sound4236,1085_MTI_SAD_XX
Sound4237,1035_MTI_ANG_XX
Sound4238,1035_MTI_ANG_XX
Sound4239,1035_MTI_ANG_XX
Sound4240,1030_MTI_FEA_XX
Sound4241,1030_MTI_FEA_XX
Sound4242,1030_MTI_FEA_XX
Sound4243,1051_IWL_DIS_XX
